origin,season,color_name,size,adventurous,application,print,nivel,grupo
MAINSTREAM,9,gray_light,M,two,freetime,smooth,3,chaqueta
MAINSTREAM,9,gray_light,S,two,freetime,smooth,3,chaqueta
MAINSTREAM,9,gray_light,XL,two,freetime,smooth,3,chaqueta
MAINSTREAM,9,gray_light,XS,two,freetime,smooth,3,chaqueta
MAINSTREAM,9,gray_light,XXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,9,gray_light,XXXL,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,black,L,three,freetime,retro,3,chaqueta
WHOLE_SALE,9,black,M,three,freetime,retro,3,chaqueta
WHOLE_SALE,9,black,S,three,freetime,retro,3,chaqueta
WHOLE_SALE,9,black,XL,three,freetime,retro,3,chaqueta
WHOLE_SALE,9,black,XXL,three,freetime,retro,3,chaqueta
WHOLE_SALE,9,green_dark,L,three,freetime,floral,3,chaqueta
WHOLE_SALE,9,green_dark,M,three,freetime,floral,3,chaqueta
WHOLE_SALE,9,green_dark,S,three,freetime,floral,3,chaqueta
WHOLE_SALE,9,black,L,three,freetime,floral,3,chaqueta
WHOLE_SALE,9,black,M,three,freetime,floral,3,chaqueta
WHOLE_SALE,9,black,S,three,freetime,floral,3,chaqueta
WHOLE_SALE,9,khaki,L,three,freetime,retro,3,chaqueta
WHOLE_SALE,9,khaki,M,three,freetime,retro,3,chaqueta
WHOLE_SALE,9,khaki,S,three,freetime,retro,3,chaqueta
WHOLE_SALE,9,black,L,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,black,M,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,black,S,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,black,XS,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,blue_dark,L,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,blue_dark,M,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,blue_dark,S,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,blue_dark,XS,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,camel,L,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,camel,M,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,camel,S,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,camel,XS,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,green_dark,L,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,green_dark,M,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,green_dark,S,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,green_dark,XS,two,freetime,smooth,3,chaqueta
NO_MAINSTREAM,9,black,L,four,freetime,smooth,3,chaqueta
NO_MAINSTREAM,9,black,M,four,freetime,smooth,3,chaqueta
NO_MAINSTREAM,9,black,S,four,freetime,smooth,3,chaqueta
NO_MAINSTREAM,9,black,XL,four,freetime,smooth,3,chaqueta
WHOLE_SALE,9,black,XL,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,khaki,L,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,khaki,M,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,khaki,S,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,khaki,XL,two,freetime,smooth,3,chaqueta
MAINSTREAM,9,brown,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,brown,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,brown,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,gray_light,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,gray_light,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,gray_light,S,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,beige,L,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,beige,M,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,beige,S,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,beige,XL,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,beige,XXL,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,blue_light,L,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,blue_light,M,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,blue_light,S,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,blue_light,XL,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,blue_light,XXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,9,orange,L,three,freetime,floral,3,chaqueta
MAINSTREAM,9,orange,M,three,freetime,floral,3,chaqueta
MAINSTREAM,9,orange,S,three,freetime,floral,3,chaqueta
MAINSTREAM,9,orange,XL,three,freetime,floral,3,chaqueta
MAINSTREAM,9,orange,XS,three,freetime,floral,3,chaqueta
MAINSTREAM,9,orange,XXL,three,freetime,floral,3,chaqueta
NO_MAINSTREAM,9,indigo,L,three,freetime,smooth,3,chaqueta
NO_MAINSTREAM,9,indigo,M,three,freetime,smooth,3,chaqueta
NO_MAINSTREAM,9,indigo,S,three,freetime,smooth,3,chaqueta
NO_MAINSTREAM,9,indigo,XS,three,freetime,smooth,3,chaqueta
NO_MAINSTREAM,9,blue_dark,X4XL,two,work,smooth,3,chaqueta
NO_MAINSTREAM,9,blue_dark,XXL,two,work,smooth,3,chaqueta
NO_MAINSTREAM,9,blue_dark,XXXL,two,work,smooth,3,chaqueta
MAINSTREAM,9,beige,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,beige,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,beige,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,beige,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,beige,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,blue_light,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,blue_light,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,blue_light,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,blue_light,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,blue_light,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,brown,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,brown,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,green_dark,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,green_dark,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,green_dark,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,green_dark,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,green_dark,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,grey_blue,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,grey_blue,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,grey_blue,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,grey_blue,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,grey_blue,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,coral,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,coral,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,coral,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,coral,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,coral,XXL,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,ecru,L,four,freetime,animal_print,3,chaqueta
WHOLE_SALE,9,ecru,M,four,freetime,animal_print,3,chaqueta
WHOLE_SALE,9,ecru,S,four,freetime,animal_print,3,chaqueta
WHOLE_SALE,9,black,L,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,black,M,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,black,S,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,black,XL,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,brown_light,L,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,brown_light,M,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,brown_light,S,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,brown_light,XL,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,ecru,L,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,ecru,M,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,ecru,S,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,ecru,XL,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,khaki,L,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,khaki,M,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,khaki,S,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,khaki,XL,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,red,L,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,red,M,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,red,S,three,freetime,smooth,3,chaqueta
WHOLE_SALE,9,red,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,ochre,L,three,freetime,vertical_stripes,3,chaqueta
MAINSTREAM,9,ochre,M,three,freetime,vertical_stripes,3,chaqueta
MAINSTREAM,9,ochre,S,three,freetime,vertical_stripes,3,chaqueta
MAINSTREAM,9,ochre,XL,three,freetime,vertical_stripes,3,chaqueta
MAINSTREAM,9,ochre,XS,three,freetime,vertical_stripes,3,chaqueta
MAINSTREAM,9,black,XL,two,freetime,smooth,3,chaqueta
MAINSTREAM,9,black,XXL,two,freetime,smooth,3,chaqueta
WHOLE_SALE,9,green,L,three,freetime,floral,3,chaqueta
WHOLE_SALE,9,green,M,three,freetime,floral,3,chaqueta
WHOLE_SALE,9,green,S,three,freetime,floral,3,chaqueta
WHOLE_SALE,9,ochre,L,three,freetime,retro,3,chaqueta
WHOLE_SALE,9,ochre,M,three,freetime,retro,3,chaqueta
WHOLE_SALE,9,ochre,S,three,freetime,retro,3,chaqueta
MAINSTREAM,8,brown,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,brown,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,brown,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,brown,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,brown,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,brown,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,brown,XXXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,brown_light,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,brown_light,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,brown_light,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,brown_light,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,brown_light,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,brown_light,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,brown_light,XXXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,camel,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,camel,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,camel,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,camel,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,camel,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,camel,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,camel,XXXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,khaki,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,khaki,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,khaki,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,khaki,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,khaki,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,khaki,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,khaki,XXXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,mustand,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,mustand,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,mustand,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,mustand,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,mustand,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,mustand,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,8,mustand,XXXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,black,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,black,XXXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,green,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,green,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,green,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,green,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,green,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,green,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,green,XXXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue,L,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue,M,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue,S,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue,XL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue,XXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue,XXXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_dark,L,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_dark,M,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_dark,S,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_dark,XL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_dark,XXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_dark,XXXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,nude,L,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,nude,M,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,nude,S,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,nude,XL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,nude,XXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,nude,XXXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,white,L,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,white,M,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,white,S,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,white,XL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,white,XXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,white,XXXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,8,blue_dark,L,two,freetime,smooth,3,chaqueta
MAINSTREAM,8,blue_dark,M,two,freetime,smooth,3,chaqueta
MAINSTREAM,8,blue_dark,S,two,freetime,smooth,3,chaqueta
MAINSTREAM,8,blue_dark,XL,two,freetime,smooth,3,chaqueta
MAINSTREAM,8,blue_dark,XS,two,freetime,smooth,3,chaqueta
MAINSTREAM,8,blue_dark,XXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,9,blue_dark,XXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,9,blue_dark,XXXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_light,L,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,7,blue_light,M,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,7,blue_light,S,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,7,blue_light,XL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,7,blue_light,XXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,7,blue_light,XXXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,7,white,L,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,7,white,M,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,7,white,S,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,7,white,XL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,7,white,XXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,7,white,XXXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,black,L,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,black,M,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,black,S,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,black,XL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,black,XS,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,black,XXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,black,XXXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue,L,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue,M,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue,S,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue,XL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue,XS,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue,XXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue,XXXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue_dark,L,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue_dark,M,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue_dark,S,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue_dark,XL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue_dark,XS,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue_dark,XXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,blue_dark,XXXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,grey,L,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,grey,M,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,grey,S,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,grey,XL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,grey,XS,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,grey,XXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,grey,XXXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,khaki,L,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,khaki,M,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,khaki,S,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,khaki,XL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,khaki,XS,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,khaki,XXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,khaki,XXXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,rust,L,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,rust,M,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,rust,S,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,rust,XL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,rust,XS,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,rust,XXL,three,work,horizontal_stripes,3,chaqueta
MAINSTREAM,8,rust,XXXL,three,work,horizontal_stripes,3,chaqueta
WHOLE_SALE,7,black,L,one,freetime,smooth,3,chaqueta
WHOLE_SALE,7,black,M,one,freetime,smooth,3,chaqueta
WHOLE_SALE,7,black,S,one,freetime,smooth,3,chaqueta
WHOLE_SALE,7,black,XL,one,freetime,smooth,3,chaqueta
WHOLE_SALE,7,garnet,L,one,freetime,smooth,3,chaqueta
WHOLE_SALE,7,garnet,M,one,freetime,smooth,3,chaqueta
WHOLE_SALE,7,garnet,S,one,freetime,smooth,3,chaqueta
WHOLE_SALE,7,garnet,XL,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,black,L,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,black,M,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,black,S,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,black,XL,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,blue_dark,L,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,blue_dark,M,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,blue_dark,S,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,blue_dark,XL,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,khaki,L,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,khaki,M,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,khaki,S,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,khaki,XL,one,freetime,smooth,3,chaqueta
WHOLE_SALE,7,pink,L,one,freetime,smooth,3,chaqueta
WHOLE_SALE,7,pink,M,one,freetime,smooth,3,chaqueta
WHOLE_SALE,7,pink,S,one,freetime,smooth,3,chaqueta
WHOLE_SALE,7,pink,XL,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,beige,L,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,beige,M,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,beige,S,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,beige,XL,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,pink,L,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,pink,M,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,pink,S,one,freetime,smooth,3,chaqueta
WHOLE_SALE,9,pink,XL,one,freetime,smooth,3,chaqueta
MAINSTREAM,7,beige,L,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,beige,M,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,beige,S,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,beige,XL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,beige,XXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,red,L,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,red,M,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,red,S,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,red,XL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,red,XXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,yellow,L,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,yellow,M,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,yellow,S,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,yellow,XL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,yellow,XXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_dark,XS,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,khaki,L,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,khaki,M,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,khaki,S,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,khaki,XL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,khaki,XS,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,khaki,XXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,pink,L,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,pink,M,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,pink,S,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,pink,XL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,pink,XS,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,pink,XXL,two,freetime,smooth,3,chaqueta
MAINSTREAM,7,beige,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,beige,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,beige,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,beige,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,beige,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,beige,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_dark,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_dark,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_dark,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_dark,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_dark,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_dark,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,pink,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,pink,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,pink,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,pink,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,pink,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,pink,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,beige,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,blue_dark,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,blue_dark,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,blue_dark,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,blue_dark,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,blue_dark,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,blue_dark,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,green_dark,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,rust,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,rust,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,rust,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,rust,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,rust,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,9,rust,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_klein,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_klein,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_klein,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_klein,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_klein,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,blue_klein,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,khaki,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,khaki,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,khaki,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,khaki,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,khaki,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,khaki,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,yellow,L,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,yellow,M,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,yellow,S,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,yellow,XL,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,yellow,XS,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,yellow,XXL,three,freetime,smooth,3,chaqueta
MAINSTREAM,7,lilac,L,four,freetime,floral,3,chaqueta
MAINSTREAM,7,lilac,M,four,freetime,floral,3,chaqueta
MAINSTREAM,7,lilac,S,four,freetime,floral,3,chaqueta
MAINSTREAM,7,lilac,XL,four,freetime,floral,3,chaqueta
MAINSTREAM,7,lilac,XS,four,freetime,floral,3,chaqueta
MAINSTREAM,7,orange,L,four,freetime,floral,3,chaqueta
MAINSTREAM,7,orange,M,four,freetime,floral,3,chaqueta
MAINSTREAM,7,orange,S,four,freetime,floral,3,chaqueta
MAINSTREAM,7,orange,XL,four,freetime,floral,3,chaqueta
